insee_code,commune_name,latitude,longitude
40132,Labatut,43.5544,-0.9926
40133,Labenne,43.5982,-1.4371
40134,Labouheyre,44.2243,-0.9107
40135,Labrit,44.1269,-0.5557
40136,Lacajunte,43.5897,-0.4204
40137,Lacquy,43.9584,-0.2848
40138,Lacrabe,43.6107,-0.5918
40139,Laglorieuse,43.8632,-0.3957
40140,Lagrange,43.9661,-0.0866
40141,Lahosse,43.7126,-0.7864
40142,Laluque,43.8533,-0.9816
40143,Lamothe,43.7961,-0.6612
40144,Larbey,43.7038,-0.7288
40145,Larrivière-Saint-Savin,43.7554,-0.4287
40146,Latrille,43.6275,-0.2903
40147,Laurède,43.7566,-0.7902
40148,Lauret,43.5641,-0.3271
40149,Lencouacq,44.1482,-0.3856
40150,Léon,43.8474,-1.2768
40151,Lesgor,43.8592,-0.9089
40152,Lesperon,43.9654,-1.0835
40153,Le Leuy,43.8188,-0.6526
40154,Lévignacq,44.0128,-1.1452
40155,Linxe,43.9287,-1.2195
40156,Liposthey,44.304,-0.8829
40157,Lit-et-Mixe,44.0273,-1.2704
40158,Losse,44.0948,-0.0933
40159,Louer,43.7558,-0.89
40160,Lourquen,43.7324,-0.7944
40161,Lubbon,44.1097,-0.0127
40162,Lucbardez-et-Bargues,43.9746,-0.4143
40163,Lüe,44.2337,-0.9858
40164,Retjons,44.1399,-0.2929
40165,Luglon,44.0807,-0.7306
40166,Lussagnet,43.772,-0.2345
40167,Luxey,44.2382,-0.5061
40168,Magescq,43.7753,-1.1841
40169,Maillas,44.212,-0.1786
40170,Maillères,44.0217,-0.4432
40171,Mano,44.4288,-0.6703
40172,Mant,43.5931,-0.5027
40173,Marpaps,43.5732,-0.6813
40174,Mauries,43.6138,-0.3347
40175,Maurrin,43.821,-0.3648
40176,Mauvezin-d'Armagnac,43.9591,-0.1323
40177,Maylis,43.6948,-0.7047
40178,Mazerolles,43.8848,-0.4334
40179,Mées,43.7106,-1.1291
40180,Meilhan,43.8685,-0.6966
40181,Messanges,43.8086,-1.3629
40182,Mézos,44.0848,-1.141
40183,Mimbaste,43.6499,-0.9551
40184,Mimizan,44.1996,-1.2323
40185,Miramont-Sensacq,43.5969,-0.327
40186,Misson,43.5872,-0.9608
40187,Moliets-et-Maa,43.8626,-1.3589
40188,Momuy,43.617,-0.6458
40189,Monget,43.5582,-0.5348
40190,Monségur,43.613,-0.544
40191,Montaut,43.7277,-0.6572
40192,Mont-de-Marsan,43.8931,-0.5009
40193,Montégut,43.8747,-0.2042
40194,Montfort-en-Chalosse,43.7065,-0.8367
40195,Montgaillard,43.7572,-0.4822
40196,Montsoué,43.7327,-0.5037
40197,Morcenx-la-Nouvelle,44.0318,-0.9147
40198,Morganx,43.6043,-0.5708
40199,Mouscardès,43.5955,-0.8883
40200,Moustey,44.387,-0.7703
40201,Mugron,43.7404,-0.7479
40202,Narrosse,43.6924,-1.005
40203,Nassiet,43.5987,-0.6863
40204,Nerbis,43.7498,-0.7229
40205,Nousse,43.7208,-0.8224
40206,Oeyregave,43.5264,-1.1001
40207,Oeyreluy,43.6749,-1.0792
40208,Onard,43.7778,-0.8298
40209,Ondres,43.5624,-1.4581
40210,Onesse-Laharie,44.063,-1.0224
40211,Orist,43.6328,-1.1737
40212,Orthevielle,43.5675,-1.1448
40213,Orx,43.6046,-1.3686
40214,Ossages,43.5582,-0.8788
40215,Ousse-Suzan,43.9492,-0.7523
40216,Ozourt,43.6569,-0.879
40217,Parentis-en-Born,44.3527,-1.0879
40218,Parleboscq,43.9365,0.0263
40219,Payros-Cazautets,43.627,-0.3975
40220,Pécorade,43.6495,-0.3588
40221,Perquie,43.8677,-0.2563
40222,Pey,43.6176,-1.2044
40223,Peyre,43.5711,-0.5566
40224,Peyrehorade,43.5612,-1.1106
40225,Philondenx,43.5693,-0.4291
40226,Pimbo,43.5799,-0.3744
40227,Pissos,44.3012,-0.7906
40228,Pomarez,43.6208,-0.8394
40229,Pontenx-les-Forges,44.2554,-1.0914
40230,Pontonx-sur-l'Adour,43.7927,-0.9367
40231,Port-de-Lanne,43.5758,-1.1857
40232,Poudenx,43.5819,-0.5918
40233,Pouillon,43.6067,-1
40234,Pouydesseaux,43.9882,-0.352
40235,Poyanne,43.7547,-0.817
40236,Poyartin,43.6884,-0.8589
40237,Préchacq-les-Bains,43.7551,-0.9191
40238,Pujo-le-Plan,43.8608,-0.3444
40239,Puyol-Cazalet,43.6059,-0.4034
40240,Renung,43.7417,-0.3663
40242,Rimbez-et-Baudiets,44.0594,0.0473
40243,Rion-des-Landes,43.9318,-0.9436
40244,Rivière-Saas-et-Gourby,43.6963,-1.1756
40245,Roquefort,44.0378,-0.3287
40246,Sabres,44.1532,-0.7332
40247,Saint-Agnet,43.6049,-0.2701
40248,Saint-André-de-Seignanx,43.5621,-1.3619
40249,Saint-Aubin,43.7184,-0.7246
40250,Saint-Avit,43.9439,-0.4527
40251,Saint-Barthélemy,43.5201,-1.3269
40252,Sainte-Colombe,43.6805,-0.5578
40253,Saint-Cricq-Chalosse,43.6561,-0.6737
40254,Saint-Cricq-du-Gave,43.5245,-1.0161
40255,Saint-Cricq-Villeneuve,43.9035,-0.3507
40256,Saint-Étienne-d'Orthe,43.5902,-1.1903
40257,Sainte-Eulalie-en-Born,44.2725,-1.2121
40258,Sainte-Foy,43.9315,-0.3238
40259,Saint-Gein,43.832,-0.3039
40260,Saint-Geours-d'Auribat,43.7547,-0.8393
40261,Saint-Geours-de-Maremne,43.6854,-1.2348
40262,Saint-Gor,44.0752,-0.2367
40263,Saint-Jean-de-Lier,43.7855,-0.8796
40264,Saint-Jean-de-Marsacq,43.6161,-1.2545
40265,Saint-Julien-d'Armagnac,43.993,-0.1387
40266,Saint-Julien-en-Born,44.0854,-1.2551
40267,Saint-Justin,43.9907,-0.2265
40268,Saint-Laurent-de-Gosse,43.5233,-1.2851
40269,Saint-Lon-les-Mines,43.6188,-1.1353
40270,Saint-Loubouer,43.684,-0.4121
40271,Sainte-Marie-de-Gosse,43.5497,-1.2301
40272,Saint-Martin-de-Hinx,43.5803,-1.2684
40273,Saint-Martin-de-Seignanx,43.5378,-1.3829
40274,Saint-Martin-d'Oney,43.9293,-0.6497
40275,Saint-Maurice-sur-Adour,43.7932,-0.4691
40276,Saint-Michel-Escalus,43.8752,-1.2475
40277,Saint-Pandelon,43.6676,-1.0416
40278,Saint-Paul-en-Born,44.2083,-1.155
40279,Saint-Paul-lès-Dax,43.7485,-1.0941
40280,Saint-Perdon,43.8734,-0.6038
40281,Saint-Pierre-du-Mont,43.8725,-0.52
40282,Saint-Sever,43.7646,-0.5612
40283,Saint-Vincent-de-Paul,43.7726,-0.9965
40284,Saint-Vincent-de-Tyrosse,43.663,-1.3013
40285,Saint-Yaguen,43.9019,-0.7411
40286,Samadet,43.6299,-0.4896
40287,Sanguinet,44.4776,-1.0903
40288,Sarbazan,44.0125,-0.3202
40289,Sarraziet,43.7062,-0.4986
40290,Sarron,43.5865,-0.2672
40291,Saubion,43.673,-1.3323
40292,Saubrigues,43.609,-1.3246
40293,Saubusse,43.6737,-1.1815
40294,Saugnac-et-Cambran,43.6717,-0.9904
40295,Saugnac-et-Muret,44.3893,-0.8494
40296,Seignosse,43.7055,-1.3939
40297,Le Sen,44.139,-0.5067
40298,Serres-Gaston,43.6709,-0.5198
40299,Serreslous-et-Arribans,43.663,-0.6446
40300,Seyresse,43.6809,-1.0612
40301,Siest,43.6499,-1.1331
40303,Solférino,44.1155,-0.907
40304,Soorts-Hossegor,43.6679,-1.4084
40305,Sorbets,43.6418,-0.3311
40306,Sorde-l'Abbaye,43.5238,-1.0422
40307,Sore,44.3073,-0.6021
40308,Sort-en-Chalosse,43.6797,-0.9225
40309,Souprosse,43.7927,-0.7195
40310,Soustons,43.754,-1.3305
40311,Taller,43.88,-1.0621
40312,Tarnos,43.5338,-1.4717
40313,Tartas,43.8156,-0.7791
40314,Tercis-les-Bains,43.6708,-1.1136
40315,Téthieu,43.7476,-0.9597
40316,Tilh,43.5819,-0.8336
40317,Tosse,43.6952,-1.316
40318,Toulouzette,43.7557,-0.6762
40319,Trensacq,44.232,-0.7015
40320,Uchacq-et-Parentis,43.945,-0.5476
40321,Urgons,43.6397,-0.432
40322,Uza,44.0295,-1.1993
40323,Vert,44.0955,-0.6138
40324,Vicq-d'Auribat,43.7836,-0.8576
40325,Vielle-Tursan,43.6857,-0.4639
40326,Vielle-Saint-Girons,43.9429,-1.3219
40327,Vielle-Soubiran,44.0549,-0.1715
40328,Vieux-Boucau-les-Bains,43.7885,-1.3946
40329,Le Vignau,43.7799,-0.2845
40330,Villenave,43.9681,-0.8227
40331,Villeneuve-de-Marsan,43.9087,-0.3057
40332,Ychoux,44.3545,-0.9643
40333,Ygos-Saint-Saturnin,43.9934,-0.7297
40334,Yzosse,43.7189,-1.015
41001,Ambloy,47.7094,0.9704
41002,Angé,47.3142,1.242
41003,Areines,47.7976,1.1021
41004,Artins,47.7496,0.7534
41006,Autainville,47.8841,1.4221
41007,Authon,47.6378,0.8907
41008,Avaray,47.7221,1.5491
41009,Averdon,47.6875,1.3038
41010,Azé,47.8587,0.9986
41012,Baillou,47.9819,0.8534
41013,Bauzy,47.5244,1.6099
41014,Beauchêne,47.9405,0.9709
41016,Billy,47.3142,1.5523
41017,Binas,47.9021,1.4592
41018,Blois,47.5813,1.3049
41019,Boisseau,47.7744,1.3065
41020,Bonneveau,47.8135,0.7593
41022,Bouffry,48.0084,1.0889
41024,Boursay,48.0185,0.9812
41025,Bracieux,47.5504,1.5437
41026,Brévainville,47.9477,1.2612
41027,Briou,47.8165,1.4726
41028,Busloup,47.9033,1.139
41029,Candé-sur-Beuvron,47.5062,1.2677
41030,Cellé,47.8331,0.8005
41031,Cellettes,47.5263,1.3814
41032,Chailles,47.5392,1.3128
41034,Chambord,47.6208,1.5374
41035,Champigny-en-Beauce,47.7193,1.2581
41036,Chaon,47.6099,2.1668
41037,La Chapelle-Enchérie,47.8261,1.2103
41038,La Chapelle-Montmartin,47.2572,1.7558
41039,La Chapelle-Saint-Martin-en-Plaine,47.7361,1.4166
41040,La Chapelle-Vendômoise,47.6768,1.2353
41041,La Chapelle-Vicomtesse,47.9833,1.0443
41042,Châteauvieux,47.219,1.3623
41043,Châtillon-sur-Cher,47.2895,1.4812
41044,Châtres-sur-Cher,47.2957,1.926
41045,Chaumont-sur-Loire,47.4647,1.1966
41046,Chaumont-sur-Tharonne,47.6212,1.9216
41047,La Chaussée-Saint-Victor,47.6097,1.3599
41048,Chauvigny-du-Perche,47.9589,1.086
41049,Chémery,47.3597,1.4848
41050,Cheverny,47.4802,1.4579
41051,Chissay-en-Touraine,47.3573,1.1369
41052,Chitenay,47.4917,1.3639
41053,Choue,47.9918,0.9344
41054,Choussy,47.364,1.3491
41055,Valloire-sur-Cisse,47.53,1.2126
41057,Conan,47.7359,1.2954
41058,Concriers,47.7784,1.4824
41059,Le Controis-en-Sologne,47.4327,1.3851
41060,Cormenon,47.9625,0.909
41061,Cormeray,47.4871,1.4062
41062,Couddes,47.3638,1.4045
41063,Couffy,47.248,1.4373
41065,Coulommiers-la-Tour,47.78,1.1356
41066,Courbouzon,47.6941,1.537
41067,Cour-Cheverny,47.5057,1.4725
41068,Courmemin,47.4715,1.6284
41069,Cour-sur-Loire,47.6584,1.4161
41070,Vallée-de-Ronsard,47.7464,0.6659
41071,Crouy-sur-Cosson,47.6598,1.6204
41072,Crucheray,47.7331,1.0918
41073,Danzé,47.904,1.0091
41074,Dhuizon,47.5849,1.6825
41075,Droué,48.029,1.0685
41077,Épiais,47.812,1.2489
41078,Épuisay,47.8971,0.9297
41079,Les Essarts,47.7321,0.7148
41080,Faverolles-sur-Cher,47.3132,1.1873
41081,Faye,47.8061,1.1887
41083,La Ferté-Beauharnais,47.5393,1.8548
41084,La Ferté-Imbault,47.4012,1.9601
41085,La Ferté-Saint-Cyr,47.6598,1.6855
41086,Fontaines-en-Sologne,47.4894,1.5466
41087,Fontaine-les-Coteaux,47.7976,0.8316
41088,Fontaine-Raoul,47.9749,1.1324
41089,La Fontenelle,48.0536,1.0167
41090,Fortan,47.8431,0.9136
41091,Fossé,47.6333,1.275
41093,Françay,47.6168,1.1129
41094,Fresnes,47.4402,1.4143
41095,Fréteval,47.8869,1.201
41096,Le Gault-du-Perche,48.0996,0.9853
41097,Gièvres,47.2898,1.67
41098,Gombergean,47.6517,1.0678
41099,Gy-en-Sologne,47.3451,1.594
41100,Les Hayes,47.7007,0.776
41101,Herbault,47.6126,1.1576
41102,Houssay,47.7424,0.9484
41103,Huisseau-en-Beauce,47.7246,1.0108
41104,Huisseau-sur-Cosson,47.6001,1.458
41105,Josnes,47.7945,1.5314
41106,Lamotte-Beuvron,47.6043,2.0265
41107,Lancé,47.6863,1.0678
41108,Lancôme,47.6524,1.1327
41109,Landes-le-Gaulois,47.6577,1.1722
41110,Langon-sur-Cher,47.3099,1.845
41112,Lassay-sur-Croisne,47.3678,1.6304
41113,Lavardin,47.7372,0.8847
41114,Lestiou,47.7498,1.5665
41115,Lignières,47.8655,1.1967
41116,Lisle,47.8702,1.1078
41118,Loreux,47.4042,1.8399
41119,Lorges,47.8177,1.4982
41120,Lunay,47.8097,0.9029
41121,La Madeleine-Villefrouin,47.7788,1.3907
41122,Maray,47.2352,1.8654
41123,Marchenoir,47.8345,1.4145
41124,Marcilly-en-Beauce,47.7541,1.0051
41125,Marcilly-en-Gault,47.4624,1.8713
41126,Mareuil-sur-Cher,47.2744,1.3034
41127,La Marolle-en-Sologne,47.5808,1.7933
41128,Marolles,47.6532,1.3084
41129,Maslives,47.6328,1.4867
41130,Maves,47.7429,1.3572
41131,Mazangé,47.8405,0.9493
41132,Méhers,47.3315,1.4573
41134,Menars,47.6482,1.4009
41135,Mennetou-sur-Cher,47.2974,1.8773
41136,Mer,47.7123,1.5051
41137,Mesland,47.5196,1.0944
41138,Meslay,47.8136,1.1097
41139,Meusnes,47.2419,1.501
41140,Millançay,47.4502,1.7873
41141,Moisy,47.9192,1.3177
41142,Valencisse,47.5715,1.1968
41143,Mondoubleau,47.9885,0.8969
41144,Monteaux,47.4842,1.1084
41145,Monthou-sur-Bièvre,47.4652,1.2611
41146,Monthou-sur-Cher,47.3526,1.2902
41147,Les Montils,47.506,1.3034
41148,Montlivault,47.6347,1.4447
41149,Montoire-sur-le-Loir,47.7648,0.8431
41150,Mont-près-Chambord,47.5565,1.4469
41151,Montrichard Val de Cher,47.3594,1.1998
41152,Montrieux-en-Sologne,47.556,1.709
41153,Montrouveau,47.7056,0.7148
41154,Morée,47.9143,1.2544
41155,Muides-sur-Loire,47.6669,1.5326
41156,Mulsans,47.6924,1.3812
41157,Mur-de-Sologne,47.4241,1.6094
41158,Naveil,47.788,1.0223
41159,Neung-sur-Beuvron,47.537,1.817
41160,Neuvy,47.5669,1.5871
41161,Nouan-le-Fuzelier,47.5307,2.03
41163,Nourray,47.7193,1.0526
41164,Noyers-sur-Cher,47.2835,1.4052
41166,Oisly,47.3955,1.3753
41167,Veuzain-sur-Loire,47.5079,1.15
41168,Orçay,47.3068,2.1258
41171,Oucques La Nouvelle,47.8104,1.2756
41172,Ouzouer-le-Doyen,47.9428,1.3368
41173,Beauce la Romaine,47.936,1.4605
41174,Périgny,47.7523,1.1486
41175,Pezou,47.8681,1.1477
41176,Pierrefitte-sur-Sauldre,47.5321,2.1309
41177,Le Plessis-Dorin,48.0837,0.8505
41178,Le Plessis-l'Échelle,47.81,1.4298
41179,Le Poislay,48.0687,1.0685
41180,Pontlevoy,47.4023,1.2315
41181,Pouillé,47.3057,1.2811
41182,Pray,47.6866,1.11
41184,Prunay-Cassereau,47.6839,0.9116
41185,Pruniers-en-Sologne,47.3432,1.6672
41186,Rahart,47.8737,1.0613
41187,Renay,47.8382,1.1781
41188,Rhodon,47.7523,1.2702
41189,Rilly-sur-Loire,47.4577,1.1409
41190,Rocé,47.8119,1.1517
41191,Roches,47.7949,1.4548
41192,Les Roches-l'Évêque,47.7837,0.8857
41193,Romilly,47.9517,1.0287
41194,Romorantin-Lanthenay,47.3725,1.7368
41195,Rougeou,47.3606,1.5429
41196,Ruan-sur-Egvonne,48.0119,1.1359
41198,Saint-Aignan,47.2493,1.335
41199,Saint-Amand-Longpré,47.6804,0.9883
41200,Sainte-Anne,47.7598,1.0844
41201,Saint-Arnoult,47.7065,0.8708
41203,Saint-Bohaire,47.6412,1.2373
41204,Saint-Claude-de-Diray,47.619,1.4191
41205,Saint-Cyr-du-Gault,47.6152,1.0319
41206,Saint-Denis-sur-Loire,47.6344,1.3755
41207,Saint-Dyé-sur-Loire,47.6512,1.4961
41208,Saint-Étienne-des-Guérets,47.5964,1.0586
41209,Saint-Firmin-des-Prés,47.8441,1.1039
41211,Saint-Georges-sur-Cher,47.3027,1.1346
41212,Saint-Gervais-la-Forêt,47.5642,1.3582
41213,Saint-Gourgon,47.6603,1.0081
41214,Saint-Hilaire-la-Gravelle,47.9308,1.1785
41215,Saint-Jacques-des-Guérets,47.7653,0.7905
41216,Saint-Jean-Froidmentel,47.9622,1.2089
41217,Saint-Julien-de-Chédon,47.3188,1.2063
41218,Saint-Julien-sur-Cher,47.2634,1.7794
41219,Saint-Laurent-des-Bois,47.8581,1.468
41220,Saint-Laurent-Nouan,47.7056,1.6332
41221,Saint-Léonard-en-Beauce,47.8287,1.3651
41222,Saint-Loup,47.2538,1.8268
41223,Saint-Lubin-en-Vergonnois,47.6182,1.2155
41224,Saint-Marc-du-Cor,47.9677,0.9696
41225,Saint-Martin-des-Bois,47.7251,0.8292
41226,Saint-Ouen,47.8238,1.0673
41228,Saint-Rimay,47.7683,0.9194
41229,Saint-Romain-sur-Cher,47.3169,1.3902
41230,Saint-Sulpice-de-Pommeray,47.6016,1.265
41231,Saint-Viâtre,47.5119,1.937
41232,Salbris,47.4194,2.0427
41233,Sambin,47.4311,1.2722
41234,Santenay,47.5658,1.0998
41235,Sargé-sur-Braye,47.9351,0.8646
41236,Sasnières,47.7234,0.9252
41237,Sassay,47.3922,1.443
41238,Savigny-sur-Braye,47.8666,0.838
41239,Seigy,47.2558,1.3751
41241,Selles-Saint-Denis,47.3851,1.9022
41242,Selles-sur-Cher,47.2778,1.5628
41243,Selommes,47.7652,1.2101
41245,Séris,47.7552,1.5074
41246,Seur,47.514,1.3374
41247,Soings-en-Sologne,47.4151,1.5245
41248,Couëtron-au-Perche,48.0573,0.894
41249,Souesmes,47.4596,2.1632
41250,Sougé,47.7812,0.7231
41251,Souvigny-en-Sologne,47.6427,2.1732
41252,Suèvres,47.685,1.4552
41253,Talcy,47.7697,1.4425
41254,Le Temple,47.9296,0.9301
41255,Ternay,47.7356,0.7721
41256,Theillay,47.317,2.0409
41258,Thésée,47.3201,1.3245
41259,Thoré-la-Rochette,47.787,0.9716
41260,Thoury,47.6194,1.606
41261,Tourailles,47.691,1.1547
41262,Tour-en-Sologne,47.5509,1.5137
41265,Troo,47.7924,0.7765
41266,Valaire,47.4752,1.2543
41267,Vallières-les-Grandes,47.409,1.1431
41268,Veilleins,47.4279,1.6901
41269,Vendôme,47.7995,1.0646
41271,Vernou-en-Sologne,47.4976,1.6964
41273,Vievy-le-Rayé,47.8681,1.2936
41274,Villavard,47.7519,0.9057
41275,La Ville-aux-Clercs,47.9185,1.0977
41276,Villebarou,47.6252,1.3187
41277,Villebout,47.9868,1.1724
41278,Villechauve,47.6476,0.9439
41279,Villedieu-le-Château,47.713,0.6374
41280,Villefranche-sur-Cher,47.3093,1.757
41281,Villefrancœur,47.6999,1.2056
41282,Villeherviers,47.3583,1.8187
41283,Villemardy,47.724,1.1894
41284,Villeneuve-Frouville,47.7846,1.3169
41285,Villeny,47.6175,1.751
41286,Villeporcher,47.6439,0.9928
41287,Villerable,47.7588,1.0363
41288,Villerbon,47.6643,1.3607
41289,Villermain,47.8579,1.532
41290,Villeromain,47.7199,1.1463
41291,Villetrun,47.786,1.1635
41292,Villexanton,47.7411,1.4471
41293,Villiersfaux,47.7456,0.9801
41294,Villiers-sur-Loir,47.8076,0.9951
41295,Vineuil,47.5855,1.3886
41296,Vouzon,47.6347,2.0348
41297,Yvoy-le-Marron,47.6382,1.8543
42001,Aboën,45.4097,4.127
42002,Ailleux,45.7981,3.9363
42003,Ambierle,46.1068,3.8953
42005,Andrézieux-Bouthéon,45.5353,4.2773
42006,Apinac,45.3935,3.9939
42007,Arcinges,46.1351,4.2877
42008,Arcon,46.0091,3.8669
42009,Arthun,45.7653,4.0369
42010,Aveizieux,45.5708,4.3762
42011,Balbigny,45.8299,4.1813
42012,Bard,45.5903,3.989
42013,Bellegarde-en-Forez,45.6409,4.3089
42014,Belleroche,46.1591,4.4103
42015,Belmont-de-la-Loire,46.1612,4.3493
42016,La Bénisson-Dieu,46.1577,4.0469
42017,Le Bessat,45.3723,4.5159
42018,Bessey,45.3899,4.7046
42019,Boën-sur-Lignon,45.7496,4.0074
42020,Boisset-lès-Montrond,45.6271,4.2043
42021,Boisset-Saint-Priest,45.5124,4.1192
42022,Bonson,45.5226,4.2245
42023,Bourg-Argental,45.3038,4.5622
42025,Boyer,46.0979,4.2154
42026,Briennon,46.151,4.0779
42027,Bully,45.9297,3.9955
42028,Burdignes,45.2651,4.5432
42029,Bussières,45.8397,4.2636
42030,Bussy-Albieux,45.7955,4.0341
42031,Caloire,45.4139,4.2347
42032,Cellieu,45.5218,4.5307
42033,Le Cergne,46.12,4.3015
42034,Cervières,45.8498,3.7518
42035,Cezay,45.8048,3.9667
42036,Chagnon,45.5337,4.5525
42037,Chalain-d'Uzore,45.6734,4.0599
42038,Chalain-le-Comtal,45.64,4.1747
42039,Chalmazel-Jeansagnière,45.7032,3.8337
42040,La Chamba,45.7545,3.7568
42041,Chambéon,45.6992,4.1682
42042,Chambles,45.4528,4.2229
42043,Chambœuf,45.5737,4.3126
42044,Le Chambon-Feugerolles,45.391,4.3375
42045,La Chambonie,45.7442,3.7587
42046,Champdieu,45.6394,4.0484
42047,Champoly,45.8536,3.8433
42048,Chandon,46.1484,4.1998
42049,Changy,46.148,3.9036
42050,La Chapelle-en-Lafaye,45.4609,3.9859
42051,La Chapelle-Villars,45.4804,4.7118
42052,Charlieu,46.1648,4.1718
42053,Châteauneuf,45.5185,4.635
42054,Châtelneuf,45.6387,3.9777
42055,Châtelus,45.5888,4.4629
42056,Chavanay,45.4161,4.7266
42058,Chazelles-sur-Lavieu,45.5405,3.9988
42059,Chazelles-sur-Lyon,45.6293,4.3717
42060,Chenereilles,45.4857,4.09
42061,Cherier,45.9686,3.8858
42062,Chevrières,45.5911,4.4087
42063,Chirassimont,45.9155,4.2864
42064,Chuyer,45.4531,4.7017
42065,Civens,45.7682,4.2333
42066,Cleppé,45.7546,4.1765
42067,Colombier,45.353,4.5965
42068,Combre,46.0182,4.2609
42069,Commelle-Vernay,45.996,4.0569
42070,Cordelle,45.9404,4.059
42071,Le Coteau,46.0217,4.0925
42073,Cottance,45.7998,4.2927
42074,Coutouvre,46.0736,4.2049
42075,Craintilleux,45.576,4.2306
42076,Cremeaux,45.9144,3.9234
42077,Croizet-sur-Gand,45.9104,4.2188
42078,Le Crozet,46.1737,3.8381
42079,Cuinzier,46.124,4.2649
42081,Cuzieu,45.605,4.2599
42083,Dargoire,45.5627,4.6735
42084,Solore-en-Forez,45.7775,3.9186
42085,Doizieux,45.4148,4.5853
42086,Écoche,46.1524,4.3077
42087,Écotay-l'Olme,45.5878,4.0452
42088,Épercieux-Saint-Paul,45.7929,4.2015
42089,Essertines-en-Châtelneuf,45.6205,3.9969
42090,Essertines-en-Donzy,45.7577,4.3374
42091,Estivareilles,45.4345,4.0068
42092,L'Étrat,45.4942,4.3716
42093,Farnay,45.484,4.6004
42094,Feurs,45.732,4.2313
42095,Firminy,45.3827,4.2895
42096,Fontanès,45.5435,4.4316
42097,La Fouillouse,45.4995,4.3198
42098,Fourneaux,45.9438,4.2698
42099,Fraisses,45.3837,4.2598
42100,La Gimond,45.5551,4.4144
42101,Graix,45.3606,4.5544
42102,Grammond,45.573,4.4438
42103,La Grand-Croix,45.5042,4.5569
42104,La Gresle,46.0752,4.2727
42105,Grézieux-le-Fromental,45.6144,4.1517
42106,Grézolles,45.8632,3.9477
42107,Gumières,45.5294,3.9831
42108,L'Hôpital-le-Grand,45.5875,4.1957
42110,L'Horme,45.4935,4.5433
42112,Jarnosse,46.0984,4.2418
42113,Jas,45.7448,4.3193
42115,Jonzieux,45.3193,4.3591
42116,Juré,45.8912,3.8988
42117,Lavieu,45.5396,4.0413
42118,Lay,45.9669,4.2432
42119,Leigneux,45.7444,3.9868
42120,Lentigny,45.993,3.9756
42121,Lérigneux,45.5947,3.9458
42122,Lézigneux,45.5601,4.0555
42123,Lorette,45.5088,4.5819
42124,Lupé,45.3721,4.7019
42125,Luré,45.8846,3.9314
42126,Luriecq,45.4546,4.0724
42127,Mably,46.0916,4.0657
42128,Machézal,45.9285,4.3147
42129,Maclas,45.363,4.6973
42130,Magneux-Haute-Rive,45.6691,4.1723
42131,Maizilly,46.177,4.2428
42132,Malleval,45.3842,4.7264
42133,Marcenod,45.5729,4.4802
42134,Marcilly-le-Châtel,45.6888,4.0269
42135,Marclopt,45.6632,4.2227
42136,Marcoux,45.7037,3.9959
42137,Margerie-Chantagret,45.5265,4.0488
42138,Maringes,45.6611,4.3564
42139,Marlhes,45.2915,4.3936
42140,Marols,45.4726,4.0372
42141,Mars,46.1498,4.2526
42142,Merle-Leignec,45.3678,4.028
42143,Mizérieux,45.7905,4.1646
42145,Montagny,46.0292,4.2227
42146,Montarcher,45.4593,3.9901
42147,Montbrison,45.6016,4.0719
42148,Montchal,45.8263,4.3328
42149,Montrond-les-Bains,45.638,4.2429
42150,Montverdun,45.7088,4.0785
42151,Mornand-en-Forez,45.6732,4.1191
42152,Nandax,46.0996,4.1732
42153,Neaux,45.9583,4.1636
42154,Néronde,45.8392,4.233
42155,Nervieux,45.8121,4.1475
42156,Neulise,45.9037,4.1681
42157,Noailly,46.1382,4.0052
42158,Les Noës,46.0304,3.8368
42159,Noirétable,45.8073,3.7384
42160,Nollieux,45.8187,3.9899
42161,Notre-Dame-de-Boisset,45.9896,4.1325
42162,Ouches,46.011,3.9921
42163,La Pacaudière,46.1828,3.8776
42164,Palogneux,45.7442,3.9257
42165,Panissières,45.7926,4.3428
42166,Parigny,45.9892,4.093
42167,Pavezin,45.467,4.6605
42168,Pélussin,45.4236,4.6611
42169,Périgneux,45.4496,4.1489
42170,Perreux,46.0397,4.1427
42171,Pinay,45.8707,4.1307
42172,Planfoy,45.3848,4.4265
42173,Pommiers-en-Forez,45.8327,4.0785
42174,Poncins,45.7297,4.1551
42175,Pouilly-lès-Feurs,45.7981,4.2328
42176,Pouilly-les-Nonains,46.0435,3.9794
42177,Pouilly-sous-Charlieu,46.1344,4.1315
42178,Pradines,45.9976,4.1736
42179,Pralong,45.661,4.0169
42180,Précieux,45.589,4.1503
42181,Régny,45.9998,4.216
42182,Renaison,46.0454,3.911
42183,La Ricamarie,45.4045,4.3723
42184,Riorges,46.0421,4.0377
42185,Rivas,45.5871,4.2505
42186,Rive-de-Gier,45.5211,4.6175
42187,Roanne,46.0443,4.0797
42188,Roche-en-Forez,45.6176,3.9205
42189,Roche-la-Molière,45.4271,4.3282
42191,Roisey,45.3914,4.6526
42192,Rozier-Côtes-d'Aurec,45.3761,4.1164
42193,Rozier-en-Donzy,45.8086,4.2706
42194,Sail-les-Bains,46.2376,3.8414
42195,Sail-sous-Couzan,45.7367,3.9601
42196,Sainte-Agathe-en-Donzy,45.8358,4.3061
42197,Sainte-Agathe-la-Bouteresse,45.7456,4.0478
42198,Saint-Alban-les-Eaux,46.0056,3.9309
