#-----------------------------------------------------------------------------
# Date d'extraction : 03/05/2026 - 22h48 loc.
#-----------------------------------------------------------------------------
# Producteur : MF_DCSC
# Experience : TRACC2023
# Modele     : RegCM4-6_MPI-ESM
#-----------------------------------------------------------------------------
# Niveaux de réchauffement :
#     GWL20 : Niveau de réchauffement Monde 2.0 degrés -> 2050 / France +2.7°C
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTMm_yr : Température moyenne annuelle (°C)
#     NORTMm_seas_JJA : Température moyenne en été (°C)
#     NORTMm_seas_DJF : Température moyenne en hiver (°C)
#     NORTXm_seas_JJA : Température maximale en été (°C)
#     NORTX35D_yr : Nombre de jours avec Tx >= 35°C (jour(s))
#     NORTX30D_yr : Nombre de jours avec Tx >= 30°C (jour(s))
#     NORTR_yr : Nombre de nuits tropicales (jour(s))
#     NORRR_yr : Cumul de précipitations annuelles (mm)
#     NORRR_seas_JJA : Cumul de précipitations en été (mm)
#     NORRR_seas_DJF : Cumul de précipitations en hiver (mm)
#     NORRRq99_yr : Cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien) (mm)
#     NORRx1d_yr : Intensité des précipitations extrêmes (max annuel des  précipitations totales) (mm)
#     NORRRq99refD_yr : Fréquence des précipitations quotidienne remarquables (jour(s))
#     NORSWI04_yr : Nombre de jours avec SWI < 0.4 (jour(s))
#     ATMm_yr : Ecart de température moyenne annuelle (°C)
#     ATMm_seas_JJA : Ecart de température moyenne en été (°C)
#     ATMm_seas_DJF : Ecart de température moyenne en hiver (°C)
#     ATXm_seas_JJA : Ecart de température maximale en été (°C)
#     ATX35D_yr : Ecart de nombre de jours avec tx >= 35°c (jour(s))
#     ATX30D_yr : Ecart de nombre de jours avec tx >= 30°c (jour(s))
#     ATR_yr : Ecart de nombre de nuits tropicales (jour(s))
#     ARRq99refD_yr : Ecart de fréquence des précipitations quotidienne remarquables (jour(s))
#     ASWI04_yr : Ecart de nombre de jours avec swi < 0.4 (jour(s))
#     ARRR_yr : Ecart relatif de cumul de précipitations annuelles
#     ARRR_seas_JJA : Ecart relatif de cumul de précipitations en été
#     ARRR_seas_DJF : Ecart relatif de cumul de précipitations en hiver
#     ARRRq99_yr : Ecart relatif de cumul de précipitations quotidiennes remarquables (percentile 99 du cumul  quotidien)
#     ARRx1d_yr : Ecart relatif de intensité des précipitations extrêmes (max annuel des  précipitations totales)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Niveau;NORTMm_yr;NORTMm_seas_JJA;NORTMm_seas_DJF;NORTXm_seas_JJA;NORTX35D_yr;NORTX30D_yr;NORTR_yr;NORRR_yr;NORRR_seas_JJA;NORRR_seas_DJF;NORRRq99_yr;NORRx1d_yr;NORRRq99refD_yr;NORSWI04_yr;ATMm_yr;ATMm_seas_JJA;ATMm_seas_DJF;ATXm_seas_JJA;ATX35D_yr;ATX30D_yr;ATR_yr;ARRq99refD_yr;ASWI04_yr;ARRR_yr;ARRR_seas_JJA;ARRR_seas_DJF;ARRRq99_yr;ARRx1d_yr;
#-----------------------------------------------------------------------------
5469;44.2418;-0.9164;GWL20;14.74;22.11;7.68;27.44;10.1;34.1;17.8;1091.36;178.99;367.51;29.38;46.84;4.9;75;2.02;2.26;1.64;2.27;8.2;16.2;15.7;1.2;21;0.05;-0.06;0.21;0.09;0.13;
5470;44.2447;-0.8165;GWL20;14.76;22.13;7.7;27.47;10.1;34.2;17.9;1089.85;178.74;367.03;29.35;46.78;4.8;77;2.02;2.26;1.64;2.27;8.3;16.1;15.8;1.2;21;0.05;-0.06;0.21;0.09;0.13;
5471;44.2475;-0.7165;GWL20;14.72;22.08;7.66;27.41;9.8;34.7;17.6;1089.37;187.69;362.51;28.81;44.09;4;68;2.04;2.29;1.64;2.32;7.9;17.1;15.6;0.2;23;0.05;-0.02;0.19;0.06;0.02;
5472;44.2503;-0.6165;GWL20;14.63;21.98;7.59;27.27;9.5;33.8;17;1096.75;188.96;364.81;28.99;44.35;4;64;2.04;2.3;1.64;2.33;7.7;16.7;15.2;0.2;23;0.05;-0.02;0.19;0.06;0.02;
5473;44.2529;-0.5165;GWL20;14.7;22.41;7.32;27.87;10.9;36.7;18.4;996.78;194.66;326.72;26.6;39.75;4.8;73;2.09;2.34;1.67;2.36;9.1;17.3;16.1;1.2;18;0.08;0.04;0.25;0.11;0.07;
5474;44.2555;-0.4164;GWL20;14.69;22.37;7.35;27.78;10.4;36;19.5;988.31;198.96;320.38;27.31;39.63;5.2;93;2.14;2.39;1.74;2.4;8.6;17.5;16.9;1.5;14;0.06;0.06;0.21;0.15;0.05;
5475;44.258;-0.3164;GWL20;14.64;22.32;7.32;27.7;10.3;35.3;19.2;992.53;199.75;321.89;27.41;39.77;5.1;89;2.15;2.4;1.74;2.41;8.5;17;16.6;1.4;14;0.06;0.06;0.21;0.15;0.05;
5476;44.2603;-0.2164;GWL20;14.6;22.32;7.22;27.74;10.4;37.1;17.5;963.52;190.79;309.27;26.44;38.45;4.4;70;2.09;2.39;1.64;2.43;8.5;18.6;15.2;0.7;17;0.03;0;0.18;0.08;0.06;
5477;44.2626;-0.1163;GWL20;14.68;22.41;7.3;27.5;9.1;33;21.5;857.06;180.25;266.87;25.36;38.99;4.2;88;2.07;2.41;1.57;2.4;7.6;17.4;18.2;0.6;24;0.03;0.04;0.19;0.02;0.11;
5478;44.2648;-0.0163;GWL20;14.61;22.44;7.11;27.67;9.7;33.8;21;819.8;184.91;245.88;22.62;37.1;4.4;86;2.08;2.42;1.55;2.44;8.3;17.2;17.8;0.8;25;0.03;0.04;0.19;0.02;0.13;
5479;44.2669;0.0838;GWL20;14.77;22.57;7.28;27.94;10;35.8;20.1;848.14;187.06;258.24;24.3;37.47;5.4;96;2.12;2.39;1.65;2.42;8.4;17.7;16.5;1.8;23;0.07;0.07;0.25;0.15;0.12;
5480;44.269;0.1839;GWL20;14.66;22.43;7.21;27.68;9.3;33.2;20.5;858.18;189.15;261.49;24.58;37.78;5.2;107;2.13;2.41;1.64;2.44;7.8;16.5;16.8;1.6;24;0.07;0.07;0.26;0.15;0.12;
5481;44.2709;0.284;GWL20;15.02;22.8;7.45;27.99;9.4;35.7;22.1;779.58;177.56;227.22;24.24;36.08;4.8;134;2.08;2.22;1.68;2.36;7.9;17.1;16.5;1.3;13;0.06;0.04;0.24;0.16;0.02;
5482;44.2727;0.384;GWL20;15.14;23.03;7.44;27.83;9.3;34;28.3;792.64;170.13;243.55;24.93;37.03;5.8;132;2.06;2.2;1.68;2.34;7.9;17.1;20;2.1;12;0.06;0.01;0.24;0.19;0.09;
5483;44.2745;0.4841;GWL20;14.98;22.84;7.31;27.48;8.6;30.5;27.4;807.03;173.21;248.14;25.38;37.5;5.8;116;2.07;2.24;1.67;2.36;7.5;15.9;19.2;2.3;13;0.06;0.01;0.24;0.19;0.09;
5484;44.2761;0.5842;GWL20;14.94;22.81;7.3;27.38;8.6;30.1;28.5;827.44;179.96;259.16;25.63;38.4;6;111;2.09;2.29;1.71;2.39;7.7;16.4;19.8;2.2;11;0.08;0.05;0.28;0.19;0.14;
5485;44.2777;0.6843;GWL20;14.9;22.76;7.27;27.28;8.4;30;30.4;825.19;177.36;256.25;25.7;38.93;5.9;130;2.13;2.36;1.74;2.45;7.6;16.6;21.3;2.3;25;0.06;0.01;0.26;0.18;0.08;
5486;44.2791;0.7844;GWL20;14.86;22.72;7.24;27.19;8.2;29.5;30.7;828.62;178.13;257.27;25.85;39.05;5.8;129;2.13;2.37;1.73;2.46;7.4;16.6;21.5;2.2;25;0.06;0.01;0.26;0.18;0.08;
5487;44.2805;0.8846;GWL20;14.89;22.77;7.28;27.25;8.4;29.7;31.8;831.46;182.64;249.13;26.34;41.69;5.9;111;2.14;2.39;1.77;2.46;7.6;16.7;22.7;2.3;19;0.06;0.04;0.21;0.2;0.12;
5488;44.2818;0.9847;GWL20;14.85;23;7.18;27.97;10.6;37.6;29;812.66;182.72;242.71;25.53;40.9;5.4;115;2.19;2.5;1.84;2.65;8.6;19;21.5;1.8;18;0.07;0.06;0.22;0.15;0.04;
5489;44.283;1.0848;GWL20;14.83;22.99;7.16;27.94;10.6;37.5;29.2;814.01;183.04;243.11;25.58;40.96;5.4;118;2.2;2.51;1.84;2.66;8.5;18.9;21.7;1.8;17;0.07;0.06;0.22;0.15;0.04;
5490;44.2841;1.1849;GWL20;15;23.18;7.3;28.25;10.9;38.8;29.8;795.26;178.07;246.51;23.67;42.13;4.7;128;2.2;2.51;1.86;2.69;8.9;18.8;22.3;1;21;0.05;0.05;0.26;0.06;0.15;
5491;44.2851;1.2851;GWL20;14.94;23.16;7.27;28.61;12.8;43.5;26;854.93;185.8;265.74;25.31;40.55;4.8;121;2.25;2.56;1.9;2.79;10;20.8;19.6;1.1;25;0.05;0.02;0.26;0.09;0.09;
5492;44.286;1.3852;GWL20;14.87;23.12;7.22;28.52;12.9;42.8;27.4;850.83;186.69;258.45;24.91;39.78;4.2;117;2.27;2.63;1.93;2.84;10;20.9;20.8;0.5;27;0.04;0.03;0.22;0.06;0.05;
5493;44.2868;1.4853;GWL20;14.87;23.14;7.2;28.52;13;42.8;28.8;840.09;174.3;265.04;24.97;36.44;4.1;126;2.3;2.69;1.95;2.89;10.3;21.2;22.4;0.4;28;0.02;-0.05;0.23;0.05;-0.03;
5494;44.2876;1.5855;GWL20;14.73;23.03;7.08;28.33;12.8;40.9;29.1;850.35;176.42;268.36;25.23;36.78;4.1;125;2.31;2.73;1.95;2.92;10.3;20.6;22.7;0.4;30;0.02;-0.05;0.23;0.05;-0.02;
5495;44.2882;1.6856;GWL20;14.59;22.98;6.92;28.23;11.7;41.4;31.5;913.4;188.01;285.34;27.59;44.23;4.2;117;2.35;2.86;1.96;2.95;9.3;21.5;26;0.6;30;0.03;0.01;0.22;0.07;0.12;
5496;44.2888;1.7857;GWL20;14.34;22.67;6.74;27.73;11;37.5;31.1;954.26;201.13;289.44;27.75;47.52;4.5;110;2.34;2.85;1.96;2.97;8.9;20.2;25.5;0.9;26;0.05;0.05;0.21;0.07;0.11;
5497;44.2892;1.8859;GWL20;14.11;22.43;6.58;27.66;11.1;35.7;27.7;927.52;192.55;275.49;27.02;46.33;4.3;122;2.35;2.86;1.96;3.03;9;19.8;23.4;0.7;28;0.04;0.03;0.2;0.06;0.12;
5498;44.2896;1.986;GWL20;14.19;22.54;6.65;27.93;11.4;38.2;27;916.77;187.4;258.41;27.96;42.36;4;119;2.34;2.86;1.96;3.07;9.2;20.7;22.6;0.4;27;0.03;0.02;0.13;0.09;0.01;
5499;44.2899;2.0862;GWL20;13.61;21.95;6.18;26.63;8.1;29.1;30;985.9;201.57;272.1;28.42;44.32;5.2;114;2.33;2.95;1.91;3.11;7.1;18.1;24.5;1.6;20;0.06;0.05;0.14;0.08;0.03;
5500;44.2901;2.1863;GWL20;13.04;21.58;5.43;26.23;7.4;25;26;1019.14;194.59;289.96;27.15;42.58;4.9;135;2.28;2.89;1.84;3.05;6.6;16;21.9;1.3;23;0.06;0.04;0.14;0.08;0.06;
5501;44.2901;2.2865;GWL20;12.91;21.51;5.28;26.01;6.4;23.9;26;1013.25;202.63;278.47;27.4;44.81;4.8;134;2.3;2.98;1.82;3.08;5.7;15.7;22.4;1.2;21;0.05;0.06;0.09;0.07;0.16;
5502;44.2901;2.3866;GWL20;12.75;21.3;5.18;25.73;6.3;22.1;25.6;1016.18;198.69;282.07;26.93;45.19;5.1;129;2.31;2.98;1.86;3.1;5.8;14.9;21.9;1.4;21;0.04;0.04;0.09;0.1;0.13;
5503;44.2901;2.4868;GWL20;12.56;21.12;5.04;25.41;4.9;20.6;25.5;1035.76;203.93;284.71;28.85;50.01;5.5;111;2.32;3.01;1.88;3.11;4.6;14.7;22.1;1.8;23;0.04;0.03;0.09;0.1;0.1;
5504;44.2899;2.5869;GWL20;12.87;21.45;5.32;25.95;6.2;24;27.4;989.23;205.35;268.14;27.96;49.58;4.7;128;2.33;3;1.92;3.15;5.6;16.5;23.6;1;28;0.01;0.04;0.05;0.11;0.02;
5505;44.2896;2.6871;GWL20;12.41;20.97;4.93;25.16;4.2;20;25.3;1014.95;211.76;274.48;28.6;50.33;4.6;118;2.34;3.05;1.91;3.15;3.9;15;22;0.8;23;0;0.04;0.04;0.1;0.02;
5506;44.2892;2.7872;GWL20;12.03;20.79;4.37;25.25;3.3;20.5;21;1014.31;223.97;271.77;31.36;55.06;5.1;125;2.33;3.05;1.87;3.11;3.2;15.4;19.3;1.4;18;0.04;0.19;0.05;0.16;0;
5507;44.2888;2.8874;GWL20;11.73;20.53;4.12;24.75;2.6;17.9;21.2;1039.76;231.85;285.04;31.7;55.44;4.8;116;2.4;3.2;1.92;3.16;2.5;13.6;19.8;1.1;22;0.03;0.19;0.07;0.13;-0.1;
5508;44.2882;2.9875;GWL20;11.7;20.5;4.1;24.72;2.6;17.9;21.1;1041.53;232.2;285.39;31.78;55.49;4.7;106;2.4;3.2;1.92;3.17;2.5;13.7;19.7;1.1;26;0.03;0.19;0.06;0.12;-0.1;
5509;44.2876;3.0877;GWL20;12.02;20.97;4.28;25.62;4.6;24.6;22.1;1105.83;236.85;304.06;33.58;55.36;5.1;84;2.45;3.29;1.95;3.35;4.4;18;20.3;1.4;26;0.01;0.11;0.07;0.18;-0.11;
5510;44.2869;3.1878;GWL20;11.74;20.49;3.97;26.06;4.2;26.8;10.2;934.96;200.97;234.36;30.97;52.1;4.9;89;2.34;2.95;1.91;3.22;4;18.9;10;1.3;35;0.02;0.11;0.09;0.14;-0.15;
5511;44.286;3.2879;GWL20;11.7;20.52;3.9;25.97;3.7;25.8;11.7;1110.65;237.04;273.51;42.25;94.06;4.5;70;2.31;3;1.84;3.27;3.6;19.2;11.6;0.8;27;0.03;0.25;0.02;0.11;0.26;
5512;44.2851;3.3881;GWL20;11.19;19.83;3.65;24.8;2.5;19.2;9.4;998.66;240.02;231.9;31.63;89.87;4.4;67;2.43;3.02;2.07;3.26;2.4;15;9.1;0.8;25;0.05;0.31;0.02;0.07;0.55;
5513;44.2841;3.4882;GWL20;10.83;19.43;3.36;24.03;0.9;15.2;10.1;1013.73;243.96;234.36;32.22;90.62;4.5;58;2.44;3.06;2.06;3.22;0.9;12.4;9.9;0.9;22;0.04;0.3;0.01;0.07;0.54;
5514;44.283;3.5883;GWL20;11.4;20.1;3.71;25.36;2.9;22;6.3;978.3;210.8;249.74;29.63;56.19;3.7;79;2.39;3;1.95;3.3;2.8;16.7;6.2;0;22;0.04;0.16;0.13;0.06;-0.08;
5515;44.2818;3.6885;GWL20;11.25;19.7;3.61;25.31;2.2;20.2;3.8;1593.15;257.23;441.82;67.42;112.59;4.2;63;2.28;2.78;1.77;3.26;2;16.1;3.8;0.6;12;0.1;0.28;0.24;0.06;-0.05;
5516;44.2805;3.7886;GWL20;11.58;20.08;3.96;25.32;2.2;20.9;7.1;1828.2;258.77;507.68;77.92;132.35;3.8;59;2.28;2.81;1.72;3.23;2.1;16.7;6.7;0.2;9;0.09;0.3;0.2;0.05;-0.04;
5517;44.2792;3.8887;GWL20;13.65;22.31;5.78;28.19;7.4;41.7;17.3;1664.98;242.92;453.44;73.63;125.99;3.8;76;2.26;2.72;1.73;3.15;6.6;25.5;14.7;0.1;8;0.1;0.31;0.18;0.09;-0.01;
5518;44.2777;3.9888;GWL20;14.49;23.31;6.51;28.65;7.5;41;27.9;1460.68;212.14;402.48;59.73;117.71;4.2;82;2.13;2.5;1.66;2.76;6.8;23.4;21.1;0.5;6;0.07;0.2;0.21;0.02;0.04;
5519;44.2761;4.0889;GWL20;15.03;23.92;6.92;29.72;11.2;53;31.2;1396.18;202.82;386.4;57.08;113.59;4.1;85;2.13;2.48;1.68;2.76;9.3;26.1;23.6;0.4;6;0.07;0.2;0.21;0.02;0.05;
5520;44.2745;4.189;GWL20;15.55;24.41;7.44;30.25;13.9;58.3;39.6;1326.79;190.64;370.12;56.61;112.94;4.1;83;2.19;2.5;1.78;2.67;11.3;27;29.5;0.4;6;0.06;0.2;0.2;0.04;0.11;
5521;44.2727;4.2891;GWL20;15.84;25.01;7.37;30.39;14.6;59.3;51;913.64;172.52;217.85;39.96;83.47;3.8;127;2.19;2.49;1.78;2.58;11.7;26.1;33.6;0.1;7;0.07;0.24;0.24;0.04;0.12;
5522;44.2709;4.3892;GWL20;15.5;24.77;7.02;30.06;12.4;55.5;46;945.14;171.88;224.61;40.87;76.51;4.1;117;2.17;2.55;1.72;2.68;9.9;25.6;30.7;0.5;12;0.09;0.2;0.25;0.03;0.08;
5523;44.269;4.4892;GWL20;15.54;24.75;7.08;30.05;12.6;55;48.5;1006.87;174.13;245.46;44.52;84.49;5.3;108;2.21;2.55;1.78;2.69;10.2;25.5;32.5;1.7;0;0.17;0.24;0.38;0.13;0.18;
5524;44.267;4.5893;GWL20;16.04;25.2;7.56;30.72;15.6;63.2;52.8;965.11;167.73;236.15;42.56;81.99;5.3;84;2.18;2.48;1.77;2.6;12.1;27.4;34.9;1.7;1;0.17;0.25;0.38;0.13;0.2;
5525;44.2649;4.6894;GWL20;16.49;25.67;7.86;31.13;18;69.3;62.2;793.35;150.84;183.3;35.15;69.42;4.6;145;2.21;2.43;1.89;2.5;14.1;28.3;37.8;0.9;-2;0.12;0.26;0.32;0.09;0.13;
5526;44.2627;4.7894;GWL20;16.12;25.33;7.51;30.62;14.9;62;59.8;820.36;156.95;186.33;36.56;67.68;4.7;97;2.21;2.49;1.86;2.55;12.2;26.1;37.5;1.1;9;0.12;0.26;0.29;0.13;0.07;
5527;44.2604;4.8895;GWL20;15.93;25.23;7.27;30.47;15.6;58.2;57.1;845.3;168.83;189.37;36.14;69.21;4.8;70;2.24;2.57;1.85;2.65;12.9;25.1;36.8;1.2;-4;0.12;0.26;0.29;0.1;0.13;
5528;44.258;4.9895;GWL20;15.63;24.89;7.14;30.69;14.9;62.8;44.2;788.27;150.85;174.36;33.47;61.67;4.8;90;2.29;2.55;2.03;2.61;12.6;26.5;30.8;1.2;9;0.11;0.23;0.24;0.12;0.05;
5529;44.2555;5.0896;GWL20;15.24;24.51;6.8;30.26;12.6;57;40.2;812.43;154.95;179.55;34.52;62.94;4.8;70;2.32;2.61;2.05;2.65;10.8;25.3;29.5;1.2;11;0.11;0.23;0.24;0.12;0.04;
5530;44.253;5.1896;GWL20;14.71;24.08;6.22;30.1;13.1;57.2;33.2;881.54;153.31;217.62;35.6;57.47;5.1;102;2.36;2.84;1.96;2.96;11.4;28.4;26.4;1.5;22;0.08;0.04;0.28;0.14;-0.06;
5531;44.2503;5.2896;GWL20;13.5;22.76;5.28;28.64;8.3;42;21.2;934.07;164.6;239.31;39.5;59.15;5.4;111;2.43;3.01;2.06;3.19;7.5;26.2;19.7;1.8;38;0.06;0.04;0.33;0.2;-0.16;
5532;44.2476;5.3896;GWL20;11.58;20.52;3.85;26.13;2.8;21.8;6.1;1022.88;182.6;264.11;42.56;64.09;5.6;98;2.45;3.04;2.12;3.2;2.7;17.6;6;1.9;31;0.05;0.04;0.31;0.18;-0.15;
5533;44.2447;5.4896;GWL20;11.62;20.66;3.83;26.32;3.3;22.7;6.1;1043.29;188.31;260.17;40.94;66.65;5.1;72;2.47;3.15;2.1;3.33;3.3;18.4;6.1;1.5;18;0.07;0.07;0.29;0.12;-0.06;
5534;44.2418;5.5896;GWL20;11.45;20.52;3.69;25.71;1.5;18.5;8.6;1061.62;199.29;250.36;43.93;70.02;5.2;87;2.56;3.32;2.12;3.3;1.5;15.4;8.6;1.5;18;0.07;0.12;0.21;0.13;0.03;
5535;44.2388;5.6896;GWL20;11.27;20.6;2.83;27.46;3;33.5;2;1018.03;181.91;268.45;39.02;65.66;4.8;112;2.52;3.11;2.13;3.22;3;24.8;2;1.2;23;0.08;0.06;0.27;0.13;0.11;
5536;44.2357;5.7895;GWL20;11.09;20.35;2.78;27.04;2.4;29.7;2.4;1048.1;183.58;296.93;37.94;64.58;5.2;112;2.52;3.1;2.18;3.22;2.4;22.8;2.4;1.5;28;0.1;0.07;0.37;0.11;0.15;
5537;44.2325;5.8895;GWL20;13.57;23.27;4.42;29.78;12.1;55.2;21.1;846.51;157.71;215.26;30.92;51.24;4.4;94;2.44;2.95;2.02;3.02;11.1;31.6;19.5;0.8;21;0.06;0.06;0.24;0.07;0;
5538;44.2292;5.9894;GWL20;11.88;21.36;3.07;28.24;5.4;39.2;6.4;940.47;173.3;240.33;35;55.86;4.6;122;2.46;2.96;2.07;3.12;5.2;26.8;6.4;1;27;0.07;0.05;0.25;0.07;0;
5539;44.2258;6.0893;GWL20;10.29;19.47;1.87;25.91;0.7;18.9;1.8;993.49;167.34;248.54;38.58;64.37;4.7;116;2.44;2.98;2.06;3.28;0.7;16.2;1.8;1.1;38;0.03;-0.08;0.17;0.06;0.04;
5540;44.2223;6.1892;GWL20;9.15;18.1;1.1;23.61;0.1;6;1.9;1052.85;180.27;253.57;40.86;69.67;4.7;102;2.43;3.07;2.01;3.25;0.1;5.8;1.9;1;39;0.01;-0.09;0.13;0.05;0.06;
5541;44.2187;6.2892;GWL20;9.95;19.15;1.64;25.79;0.4;17.7;1.6;1006.98;193.77;249.96;35.63;58.22;4.2;116;2.6;3.33;2.14;3.46;0.4;15.4;1.6;0.6;39;0.03;-0.11;0.28;0.04;0;
5542;44.2151;6.389;GWL20;10.21;19.53;1.65;26.47;0.6;24.6;2;1006.57;195.71;252.73;35.81;58.39;4.5;116;2.63;3.4;2.03;3.62;0.6;20.9;2;0.8;49;0.05;-0.08;0.35;0.07;0.04;
5543;44.2113;6.4889;GWL20;7.8;16.58;0;21.37;0;0.9;0.5;1135.81;224.75;275.36;40.89;64.34;4.6;76;2.53;3.42;1.88;3.54;0;0.9;0.5;1;38;0.03;-0.08;0.26;0.06;0.04;
5544;44.2075;6.5888;GWL20;7.15;15.73;-0.29;19.93;0;0;0.1;1206.62;240.24;280.75;41.43;65.14;4.3;55;2.58;3.44;2.04;3.57;0;0;0.1;0.7;33;0.04;-0.06;0.23;0.05;-0.02;
5545;44.2035;6.6886;GWL20;6.34;14.84;-0.9;18.33;0;0;0;1224.02;269.08;250.17;41.93;66.87;3.8;49;2.56;3.52;1.98;3.54;0;0;0;0.2;28;0.02;0.02;0.04;0.03;-0.08;
5546;44.1995;6.7885;GWL20;7.05;15.33;0.09;17.77;0;0;0.2;1248.14;271.19;248.37;48.05;77.24;3.8;52;2.47;3.39;1.91;3.33;0;0;0.2;0.2;28;-0.01;0.05;-0.01;-0.01;-0.1;
5547;44.1954;6.8883;GWL20;6.95;15.23;-0.06;17.78;0;0;0.2;1222.33;280;243.67;45.19;76.99;3.3;57;2.39;3.31;1.76;3.34;0;0;0.2;-0.3;27;-0.03;0.08;-0.01;-0.05;-0.12;
5548;44.1912;6.9881;GWL20;8.42;17.04;1.05;20.26;0;0;3.2;1179.69;264.84;244.41;43.97;75.28;3.4;62;2.45;3.48;1.74;3.61;0;0;3.2;-0.3;27;0;0.08;0.06;-0.04;-0.11;
5549;44.1869;7.0879;GWL20;8.49;17.11;1.15;20.27;0;0.1;3.5;1211.09;245.85;281.6;49.27;79.03;4.5;66;2.52;3.56;1.81;3.63;0;0.1;3.5;0.9;30;0.03;-0.01;0.24;0.09;-0.01;
5550;44.1825;7.1877;GWL20;5.34;13.3;-1.43;15.21;0;0;0;1404.13;293.03;357.58;53.77;96.25;4.7;33;2.32;3.19;1.61;3.06;0;0;0;1;9;0.04;0.02;0.34;0.06;-0.03;
5551;44.178;7.2874;GWL20;5.2;13.14;-1.47;15.08;0;0;0;1324.98;277.17;330.19;48.74;98.69;3.5;46;2.33;3.19;1.71;3.15;0;0;0;-0.3;25;-0.03;-0.05;0.22;-0.07;-0.07;
5552;44.1734;7.3872;GWL20;7.52;15.87;0.32;18.52;0;0;1.1;1275.7;250.28;341.57;48.86;93.73;3.5;69;2.4;3.32;1.66;3.26;0;0;1.1;-0.1;20;0.04;-0.01;0.42;0.02;-0.02;
5553;44.1688;7.4869;GWL20;7.29;15.56;0.17;18.12;0;0;0.6;1328.65;263.69;335.38;51.96;99.93;4.5;54;2.37;3.23;1.65;3.12;0;0;0.6;0.9;26;0.08;0.06;0.39;0.07;0.16;
5554;44.164;7.5866;GWL20;8.79;17.32;1.34;20.63;0;0.3;2.7;1242.16;248.55;302.41;50.16;94.96;4.8;65;2.41;3.34;1.64;3.33;0;0.3;2.7;1.1;26;0.08;0.06;0.36;0.09;0.18;
5555;44.1592;7.6863;GWL20;7.18;15.44;0.14;17.8;0;0;0.6;1315.63;240.79;346.03;55.9;100.95;5.1;54;2.42;3.3;1.74;3.05;0;0;0.6;1.4;28;0.05;-0.06;0.39;0.13;0.13;
5609;44.3043;-1.2209;GWL20;15.39;21.9;8.98;25.62;4.2;18.1;28.9;951.3;159.95;302.96;27.1;40.46;6.1;113;1.86;1.95;1.57;1.87;3.7;10;23.8;2.4;19;0.1;0.02;0.19;0.14;0.14;
5610;44.3075;-1.1208;GWL20;15.36;21.86;8.96;25.57;4.2;18.1;28.4;953.45;160.32;303.65;27.17;40.53;6.1;86;1.86;1.95;1.57;1.87;3.7;10.2;23.4;2.5;16;0.1;0.02;0.19;0.14;0.14;
5611;44.3106;-1.0207;GWL20;14.88;22.24;7.84;27.56;9;34.2;18;1110.42;187.15;367.03;31.45;46.29;5.2;68;2.03;2.24;1.68;2.17;7;15.3;15.6;1.5;16;0.08;-0.01;0.22;0.16;0.09;
5612;44.3136;-0.9206;GWL20;14.84;22.2;7.8;27.49;10.1;33.8;20.9;1093.87;185.48;360.65;30.2;44.41;4.8;73;2.06;2.3;1.71;2.24;8.3;15.9;18.2;1.2;14;0.06;-0.03;0.19;0.12;0.03;
5613;44.3166;-0.8205;GWL20;14.84;22.2;7.8;27.5;10.1;33.9;21;1093.35;185.4;360.48;30.18;44.4;4.8;75;2.06;2.3;1.71;2.24;8.3;15.9;18.2;1;14;0.06;-0.03;0.19;0.12;0.03;
5614;44.3194;-0.7204;GWL20;14.82;22.22;7.75;27.57;10.4;34.8;18.8;1078.79;184.89;359.43;29.49;44.12;4.2;73;2.03;2.29;1.64;2.28;8.4;16.2;16.6;0.5;20;0.05;-0.03;0.19;0.09;0.05;
5615;44.3222;-0.6202;GWL20;14.75;22.17;7.66;27.48;10.3;34.8;18.5;1096.71;196.75;353.71;30.4;45.17;4.6;62;2.05;2.35;1.62;2.34;8.5;16.9;16.3;0.9;18;0.05;0.03;0.16;0.11;0.01;
5616;44.3248;-0.5201;GWL20;14.71;22.12;7.62;27.4;10.1;34.2;18.2;1101.13;197.46;355.28;30.52;45.31;4.6;67;2.05;2.35;1.62;2.35;8.4;16.7;16.2;0.9;16;0.05;0.03;0.16;0.11;0.01;
5617;44.3274;-0.4199;GWL20;14.68;22.4;7.29;27.83;10.4;36.3;18.4;979.21;195.47;315.16;27;39.13;5.1;73;2.09;2.35;1.65;2.34;8.7;17.2;16.2;1.4;15;0.06;0.03;0.2;0.09;0.1;
5618;44.3299;-0.3198;GWL20;14.69;22.42;7.3;27.86;10.5;36.5;18.5;977.77;195.21;314.65;26.97;39.09;5.1;75;2.09;2.35;1.65;2.34;8.7;17.3;16.3;1.3;20;0.06;0.03;0.2;0.09;0.1;
5619;44.3322;-0.2196;GWL20;14.75;22.48;7.35;27.94;10.9;38.5;18.1;957.69;192.38;307.73;25.96;39.05;4.6;78;2.11;2.38;1.67;2.38;9.1;19;15.6;0.9;20;0.04;0.03;0.18;0.07;0.13;
5620;44.3345;-0.1194;GWL20;14.68;22.38;7.31;27.42;8.4;31.2;22.4;875.25;183.12;269.67;26.39;40.08;4.6;86;2.09;2.42;1.61;2.38;6.9;16.1;18.9;0.9;22;0.05;0.05;0.19;0.08;0.09;
